id,referee,timezone,date,venue_id,venue_name,venue_city,season,round,home_team,away_team,home_win,away_win,home_goals,away_goals,home_goals_half_time,away_goals_half_time,home_goals_fulltime,away_goals_fulltime,home_goals_extra_time,away_goals_extratime,home_goals_penalty,away_goals_penalty
,,UTC,2024-12-12T00:00:00+00:00,,,,2024,Apertura Playoffs - Final,Club America,Monterrey,True,False,2,1,1,1,2,1,,,,
,,UTC,2024-12-15T00:00:00+00:00,,,,2024,Apertura Playoffs - Final,Monterrey,Club America,False,False,1,1,0,1,1,1,,,,
,,UTC,2025-01-10T00:00:00+00:00,,,,2025,Clausura - 1,Club Queretaro,Club America,False,True,0,1,0,0,0,1,,,,
,,UTC,2025-01-10T00:00:00+00:00,,,,2025,Clausura - 1,Club Tijuana,Toluca,False,True,2,4,1,1,2,4,,,,
,,UTC,2025-01-10T00:00:00+00:00,,,,2025,Clausura - 1,Mazatlán,FC Juarez,False,False,1,1,0,1,1,1,,,,
,,UTC,2025-01-11T00:00:00+00:00,,,,2025,Clausura - 1,Atletico San Luis,Tigres UANL,False,True,1,3,1,1,1,3,,,,
,,UTC,2025-01-11T00:00:00+00:00,,,,2025,Clausura - 1,Guadalajara Chivas,Santos Laguna,True,False,1,0,0,0,1,0,,,,
,,UTC,2025-01-11T00:00:00+00:00,,,,2025,Clausura - 1,Cruz Azul,Atlas,False,False,1,1,1,0,1,1,,,,
,,UTC,2025-01-12T00:00:00+00:00,,,,2025,Clausura - 1,U.N.A.M. - Pumas,Necaxa,True,False,2,1,2,0,2,1,,,,
,,UTC,2025-01-12T00:00:00+00:00,,,,2025,Clausura - 1,Monterrey,Puebla,False,False,1,1,1,0,1,1,,,,
,,UTC,2025-02-05T00:00:00+00:00,,,,2025,Clausura - 1,Pachuca,Leon,False,True,1,2,1,1,1,2,,,,
,,UTC,2025-01-16T00:00:00+00:00,,,,2025,Clausura - 2,Club America,Club Tijuana,False,False,1,1,0,1,1,1,,,,
,,UTC,2025-01-17T00:00:00+00:00,,,,2025,Clausura - 2,Puebla,Atletico San Luis,False,True,1,2,1,1,1,2,,,,
,,UTC,2025-01-17T00:00:00+00:00,,,,2025,Clausura - 2,Tigres UANL,Mazatlán,True,False,2,1,0,0,2,1,,,,
,,UTC,2025-01-17T00:00:00+00:00,,,,2025,Clausura - 2,Necaxa,Guadalajara Chivas,True,False,3,2,0,0,3,2,,,,
,,UTC,2025-01-18T00:00:00+00:00,,,,2025,Clausura - 2,FC Juarez,Cruz Azul,True,False,1,0,1,0,1,0,,,,
,,UTC,2025-01-18T00:00:00+00:00,,,,2025,Clausura - 2,Toluca,Monterrey,False,False,1,1,1,0,1,1,,,,
,,UTC,2025-01-18T00:00:00+00:00,,,,2025,Clausura - 2,Atlas,Leon,False,True,1,2,0,0,1,2,,,,
,,UTC,2025-01-19T00:00:00+00:00,,,,2025,Clausura - 2,Club Queretaro,U.N.A.M. - Pumas,True,False,3,2,1,1,3,2,,,,
,,UTC,2025-01-20T00:00:00+00:00,,,,2025,Clausura - 2,Pachuca,Santos Laguna,True,False,2,1,2,0,2,1,,,,
,,UTC,2025-01-24T00:00:00+00:00,,,,2025,Clausura - 3,Atletico San Luis,Necaxa,False,True,0,3,0,2,0,3,,,,
,,UTC,2025-01-24T00:00:00+00:00,,,,2025,Clausura - 3,Club Tijuana,Club Queretaro,True,False,2,1,1,1,2,1,,,,
,,UTC,2025-01-24T00:00:00+00:00,,,,2025,Clausura - 3,Mazatlán,Toluca,True,False,2,1,1,1,2,1,,,,
,,UTC,2025-01-25T00:00:00+00:00,,,,2025,Clausura - 3,Leon,FC Juarez,True,False,1,0,0,0,1,0,,,,
,,UTC,2025-01-25T00:00:00+00:00,,,,2025,Clausura - 3,Cruz Azul,Puebla,False,False,1,1,1,1,1,1,,,,
,,UTC,2025-01-25T00:00:00+00:00,,,,2025,Clausura - 3,Santos Laguna,Club America,False,True,1,4,0,2,1,4,,,,
,,UTC,2025-01-25T00:00:00+00:00,,,,2025,Clausura - 3,Guadalajara Chivas,Tigres UANL,False,False,1,1,1,1,1,1,,,,
,,UTC,2025-01-25T00:00:00+00:00,,,,2025,Clausura - 3,Monterrey,Pachuca,False,True,2,3,1,1,2,3,,,,
,,UTC,2025-01-26T00:00:00+00:00,,,,2025,Clausura - 3,U.N.A.M. - Pumas,Atlas,False,False,0,0,,,0,0,,,,
,,UTC,2025-01-28T00:00:00+00:00,,,,2025,Clausura - 4,Club America,Atletico San Luis,True,False,3,0,2,0,3,0,,,,
,,UTC,2025-01-28T00:00:00+00:00,,,,2025,Clausura - 4,Puebla,Mazatlán,False,True,0,1,0,1,0,1,,,,
,,UTC,2025-01-28T00:00:00+00:00,,,,2025,Clausura - 4,Leon,Guadalajara Chivas,True,False,2,1,1,1,2,1,,,,
,,UTC,2025-01-28T00:00:00+00:00,,,,2025,Clausura - 4,Tigres UANL,Club Tijuana,True,False,4,0,1,0,4,0,,,,
,,UTC,2025-01-28T00:00:00+00:00,,,,2025,Clausura - 4,Necaxa,Cruz Azul,False,True,1,3,1,1,1,3,,,,
,,UTC,2025-01-29T00:00:00+00:00,,,,2025,Clausura - 4,Atlas,Monterrey,False,False,3,3,2,1,3,3,,,,
,,UTC,2025-01-29T00:00:00+00:00,,,,2025,Clausura - 4,Club Queretaro,Pachuca,False,True,0,1,0,1,0,1,,,,
,,UTC,2025-01-29T00:00:00+00:00,,,,2025,Clausura - 4,FC Juarez,Santos Laguna,True,False,1,0,0,0,1,0,,,,
,,UTC,2025-01-29T00:00:00+00:00,,,,2025,Clausura - 4,U.N.A.M. - Pumas,Toluca,False,False,1,1,0,0,1,1,,,,
,,UTC,2025-01-31T00:00:00+00:00,,,,2025,Clausura - 5,Mazatlán,Leon,False,True,1,2,0,2,1,2,,,,
,,UTC,2025-01-31T00:00:00+00:00,,,,2025,Clausura - 5,Club Tijuana,Cruz Azul,False,True,2,3,0,3,2,3,,,,
,,UTC,2025-02-01T00:00:00+00:00,,,,2025,Clausura - 5,Club America,FC Juarez,True,False,4,0,2,0,4,0,,,,
,,UTC,2025-02-01T00:00:00+00:00,,,,2025,Clausura - 5,Guadalajara Chivas,Club Queretaro,False,False,1,1,1,0,1,1,,,,
,,UTC,2025-02-01T00:00:00+00:00,,,,2025,Clausura - 5,Pachuca,Atlas,False,False,0,0,,,0,0,,,,
,,UTC,2025-02-01T00:00:00+00:00,,,,2025,Clausura - 5,Monterrey,Necaxa,True,False,1,0,1,0,1,0,,,,
,,UTC,2025-02-01T00:00:00+00:00,,,,2025,Clausura - 5,Toluca,Tigres UANL,True,False,1,0,0,0,1,0,,,,
,,UTC,2025-02-02T00:00:00+00:00,,,,2025,Clausura - 5,Santos Laguna,Puebla,False,True,0,2,0,1,0,2,,,,
,,UTC,2025-02-02T00:00:00+00:00,,,,2025,Clausura - 5,Atletico San Luis,U.N.A.M. - Pumas,False,True,2,3,1,2,2,3,,,,
,,UTC,2025-02-07T00:00:00+00:00,,,,2025,Clausura - 6,Club Queretaro,Atletico San Luis,True,False,1,0,1,0,1,0,,,,
,,UTC,2025-02-07T00:00:00+00:00,,,,2025,Clausura - 6,Necaxa,Santos Laguna,True,False,3,2,2,2,3,2,,,,
,,UTC,2025-02-07T00:00:00+00:00,,,,2025,Clausura - 6,Puebla,Club America,False,True,1,2,0,2,1,2,,,,
,,UTC,2025-02-08T00:00:00+00:00,,,,2025,Clausura - 6,Leon,Toluca,False,False,3,3,2,0,3,3,,,,
,,UTC,2025-02-08T00:00:00+00:00,,,,2025,Clausura - 6,Tigres UANL,Atlas,True,False,2,1,1,1,2,1,,,,
,,UTC,2025-02-08T00:00:00+00:00,,,,2025,Clausura - 6,FC Juarez,Monterrey,True,False,2,1,1,0,2,1,,,,
,,UTC,2025-02-08T00:00:00+00:00,,,,2025,Clausura - 6,Cruz Azul,Pachuca,True,False,2,1,1,0,2,1,,,,
,,UTC,2025-02-09T00:00:00+00:00,,,,2025,Clausura - 6,U.N.A.M. - Pumas,Mazatlán,True,False,1,0,0,0,1,0,,,,
,,UTC,2025-02-09T00:00:00+00:00,,,,2025,Clausura - 6,Guadalajara Chivas,Club Tijuana,True,False,2,1,2,1,2,1,,,,
,,UTC,2025-02-14T00:00:00+00:00,,,,2025,Clausura - 7,Club Tijuana,FC Juarez,False,True,1,2,1,1,1,2,,,,
,,UTC,2025-02-14T00:00:00+00:00,,,,2025,Clausura - 7,Mazatlán,Santos Laguna,False,False,1,1,1,1,1,1,,,,
,,UTC,2025-02-14T00:00:00+00:00,,,,2025,Clausura - 7,Club America,Necaxa,False,True,2,3,0,2,2,3,,,,
,,UTC,2025-02-15T00:00:00+00:00,,,,2025,Clausura - 7,Atlas,Puebla,True,False,3,2,1,1,3,2,,,,
,,UTC,2025-02-15T00:00:00+00:00,,,,2025,Clausura - 7,Tigres UANL,Cruz Azul,True,False,2,1,0,0,2,1,,,,
,,UTC,2025-02-15T00:00:00+00:00,,,,2025,Clausura - 7,Toluca,Guadalajara Chivas,True,False,2,1,1,0,2,1,,,,
,,UTC,2025-02-16T00:00:00+00:00,,,,2025,Clausura - 7,Club Queretaro,Monterrey,False,True,2,4,0,3,2,4,,,,
,,UTC,2025-02-16T00:00:00+00:00,,,,2025,Clausura - 7,Atletico San Luis,Leon,False,True,1,2,1,1,1,2,,,,
,,UTC,2025-02-16T00:00:00+00:00,,,,2025,Clausura - 7,Pachuca,U.N.A.M. - Pumas,True,False,2,1,2,0,2,1,,,,
,,UTC,2025-02-21T00:00:00+00:00,,,,2025,Clausura - 8,Necaxa,Mazatlán,True,False,3,1,1,1,3,1,,,,
,,UTC,2025-02-21T00:00:00+00:00,,,,2025,Clausura - 8,Puebla,Club Tijuana,True,False,2,0,1,0,2,0,,,,
,,UTC,2025-02-22T00:00:00+00:00,,,,2025,Clausura - 8,FC Juarez,Toluca,False,True,0,4,0,3,0,4,,,,
,,UTC,2025-02-22T00:00:00+00:00,,,,2025,Clausura - 8,Leon,Tigres UANL,True,False,1,0,1,0,1,0,,,,
,,UTC,2025-02-22T00:00:00+00:00,,,,2025,Clausura - 8,Monterrey,Atletico San Luis,True,False,3,1,2,0,3,1,,,,
,,UTC,2025-02-22T00:00:00+00:00,,,,2025,Clausura - 8,Guadalajara Chivas,Pachuca,True,False,2,1,2,1,2,1,,,,
,,UTC,2025-02-22T00:00:00+00:00,,,,2025,Clausura - 8,U.N.A.M. - Pumas,Club America,False,True,0,2,0,1,0,2,,,,
,,UTC,2025-02-23T00:00:00+00:00,,,,2025,Clausura - 8,Santos Laguna,Atlas,True,False,2,0,1,0,2,0,,,,
,,UTC,2025-02-23T00:00:00+00:00,,,,2025,Clausura - 8,Cruz Azul,Club Queretaro,True,False,1,0,0,0,1,0,,,,
,,UTC,2025-02-18T00:00:00+00:00,,,,2025,Clausura - 9,Atlas,Necaxa,False,True,0,4,0,2,0,4,,,,
,,UTC,2025-02-19T00:00:00+00:00,,,,2025,Clausura - 9,Club America,Leon,False,False,1,1,1,1,1,1,,,,
,,UTC,2025-02-19T00:00:00+00:00,,,,2025,Clausura - 9,Santos Laguna,Cruz Azul,False,True,0,1,0,1,0,1,,,,
,,UTC,2025-02-25T00:00:00+00:00,,,,2025,Clausura - 9,Tigres UANL,FC Juarez,False,True,0,1,0,1,0,1,,,,
,,UTC,2025-02-25T00:00:00+00:00,,,,2025,Clausura - 9,Mazatlán,Monterrey,True,False,1,0,1,0,1,0,,,,
,,UTC,2025-02-25T00:00:00+00:00,,,,2025,Clausura - 9,Club Tijuana,U.N.A.M. - Pumas,True,False,4,2,3,0,4,2,,,,
,,UTC,2025-02-26T00:00:00+00:00,,,,2025,Clausura - 9,Pachuca,Puebla,True,False,2,1,0,1,2,1,,,,
,,UTC,2025-02-26T00:00:00+00:00,,,,2025,Clausura - 9,Toluca,Club Queretaro,True,False,5,0,4,0,5,0,,,,
,,UTC,2025-02-26T00:00:00+00:00,,,,2025,Clausura - 9,Atletico San Luis,Guadalajara Chivas,True,False,3,1,0,0,3,1,,,,
,,UTC,2025-02-28T00:00:00+00:00,,,,2025,Clausura - 10,Mazatlán,Cruz Azul,False,False,1,1,0,0,1,1,,,,
,,UTC,2025-03-01T00:00:00+00:00,,,,2025,Clausura - 10,Club America,Toluca,True,False,3,0,1,0,3,0,,,,
,,UTC,2025-03-01T00:00:00+00:00,,,,2025,Clausura - 10,FC Juarez,Pachuca,False,False,2,2,2,0,2,2,,,,
,,UTC,2025-03-01T00:00:00+00:00,,,,2025,Clausura - 10,Necaxa,Tigres UANL,False,True,1,2,0,0,1,2,,,,
,,UTC,2025-03-01T00:00:00+00:00,,,,2025,Clausura - 10,Leon,Club Tijuana,True,False,2,1,1,1,2,1,,,,
,,UTC,2025-03-01T00:00:00+00:00,,,,2025,Clausura - 10,U.N.A.M. - Pumas,Guadalajara Chivas,False,True,0,1,0,0,0,1,,,,
,,UTC,2025-03-02T00:00:00+00:00,,,,2025,Clausura - 10,Club Queretaro,Puebla,True,False,2,0,1,0,2,0,,,,
,,UTC,2025-03-02T00:00:00+00:00,,,,2025,Clausura - 10,Atlas,Atletico San Luis,True,False,3,1,0,1,3,1,,,,
,,UTC,2025-03-02T00:00:00+00:00,,,,2025,Clausura - 10,Monterrey,Santos Laguna,True,False,4,2,1,1,4,2,,,,
,,UTC,2025-03-07T00:00:00+00:00,,,,2025,Clausura - 11,Atletico San Luis,FC Juarez,True,False,1,0,0,0,1,0,,,,
,,UTC,2025-03-07T00:00:00+00:00,,,,2025,Clausura - 11,Tigres UANL,Club Queretaro,True,False,1,0,1,0,1,0,,,,
,,UTC,2025-03-07T00:00:00+00:00,,,,2025,Clausura - 11,Puebla,U.N.A.M. - Pumas,False,True,1,3,1,0,1,3,,,,
,,UTC,2025-03-08T00:00:00+00:00,,,,2025,Clausura - 11,Toluca,Necaxa,True,False,5,2,1,2,5,2,,,,
,,UTC,2025-03-08T00:00:00+00:00,,,,2025,Clausura - 11,Pachuca,Mazatlán,False,False,1,1,0,0,1,1,,,,
,,UTC,2025-03-08T00:00:00+00:00,,,,2025,Clausura - 11,Cruz Azul,Monterrey,False,False,1,1,1,1,1,1,,,,
,,UTC,2025-03-08T00:00:00+00:00,,,,2025,Clausura - 11,Guadalajara Chivas,Club America,False,False,0,0,,,0,0,,,,
,,UTC,2025-03-09T00:00:00+00:00,,,,2025,Clausura - 11,Santos Laguna,Leon,True,False,2,1,0,0,2,1,,,,
,,UTC,2025-03-09T00:00:00+00:00,,,,2025,Clausura - 11,Club Tijuana,Atlas,False,True,3,4,1,0,3,4,,,,
,,UTC,2025-03-14T00:00:00+00:00,,,,2025,Clausura - 12,Club Queretaro,Mazatlán,True,False,1,0,1,0,1,0,,,,
,,UTC,2025-03-14T00:00:00+00:00,,,,2025,Clausura - 12,Necaxa,Leon,True,False,2,1,2,0,2,1,,,,
,,UTC,2025-03-14T00:00:00+00:00,,,,2025,Clausura - 12,Puebla,Toluca,False,True,0,3,0,1,0,3,,,,
,,UTC,2025-03-15T00:00:00+00:00,,,,2025,Clausura - 12,Tigres UANL,Santos Laguna,True,False,3,0,0,0,3,0,,,,
,,UTC,2025-03-15T00:00:00+00:00,,,,2025,Clausura - 12,Cruz Azul,Atletico San Luis,True,False,3,0,2,0,3,0,,,,
,,UTC,2025-03-15T00:00:00+00:00,,,,2025,Clausura - 12,FC Juarez,Guadalajara Chivas,False,False,1,1,1,0,1,1,,,,
,,UTC,2025-03-15T00:00:00+00:00,,,,2025,Clausura - 12,Atlas,Club America,False,True,1,3,0,0,1,3,,,,
,,UTC,2025-03-16T00:00:00+00:00,,,,2025,Clausura - 12,U.N.A.M. - Pumas,Monterrey,False,True,1,3,0,0,1,3,,,,
,,UTC,2025-03-16T00:00:00+00:00,,,,2025,Clausura - 12,Pachuca,Club Tijuana,True,False,4,1,2,0,4,1,,,,
,,UTC,2025-03-28T00:00:00+00:00,,,,2025,Clausura - 13,Necaxa,Club Queretaro,True,False,2,0,1,0,2,0,,,,
,,UTC,2025-03-28T00:00:00+00:00,,,,2025,Clausura - 13,Mazatlán,Atlas,True,False,3,2,2,2,3,2,,,,
,,UTC,2025-03-29T00:00:00+00:00,,,,2025,Clausura - 13,FC Juarez,Puebla,True,False,2,0,1,0,2,0,,,,
,,UTC,2025-03-29T00:00:00+00:00,,,,2025,Clausura - 13,Toluca,Pachuca,True,False,3,2,3,0,3,2,,,,
,,UTC,2025-03-29T00:00:00+00:00,,,,2025,Clausura - 13,Club America,Tigres UANL,True,False,3,0,2,0,3,0,,,,
,,UTC,2025-03-29T00:00:00+00:00,,,,2025,Clausura - 13,Guadalajara Chivas,Cruz Azul,False,True,0,1,0,1,0,1,,,,
,,UTC,2025-03-29T00:00:00+00:00,,,,2025,Clausura - 13,Monterrey,Club Tijuana,False,True,1,2,1,1,1,2,,,,
,,UTC,2025-03-30T00:00:00+00:00,,,,2025,Clausura - 13,Santos Laguna,Atletico San Luis,False,True,2,3,2,1,2,3,,,,
,,UTC,2025-03-30T00:00:00+00:00,,,,2025,Clausura - 13,Leon,U.N.A.M. - Pumas,False,True,1,2,1,1,1,2,,,,
,,UTC,2025-04-04T00:00:00+00:00,,,,2025,Clausura - 14,Club Queretaro,Leon,False,False,1,1,1,1,1,1,,,,
,,UTC,2025-04-04T00:00:00+00:00,,,,2025,Clausura - 14,Club Tijuana,Necaxa,False,True,1,2,0,0,1,2,,,,
,,UTC,2025-04-04T00:00:00+00:00,,,,2025,Clausura - 14,Puebla,Tigres UANL,False,False,0,0,,,0,0,,,,
,,UTC,2025-04-05T00:00:00+00:00,,,,2025,Clausura - 14,Atlas,FC Juarez,False,False,1,1,0,0,1,1,,,,
,,UTC,2025-04-05T00:00:00+00:00,,,,2025,Clausura - 14,Pachuca,Club America,True,False,1,0,1,0,1,0,,,,
,,UTC,2025-04-05T00:00:00+00:00,,,,2025,Clausura - 14,Atletico San Luis,Mazatlán,True,False,2,1,2,1,2,1,,,,
,,UTC,2025-04-05T00:00:00+00:00,,,,2025,Clausura - 14,Monterrey,Guadalajara Chivas,True,False,3,1,2,0,3,1,,,,
,,UTC,2025-04-05T00:00:00+00:00,,,,2025,Clausura - 14,Cruz Azul,U.N.A.M. - Pumas,True,False,3,2,2,1,3,2,,,,
,,UTC,2025-04-06T00:00:00+00:00,,,,2025,Clausura - 14,Toluca,Santos Laguna,True,False,2,1,2,0,2,1,,,,
,,UTC,2025-04-10T00:00:00+00:00,,,,2025,Clausura - 15,Club Tijuana,Atletico San Luis,True,False,2,1,1,1,2,1,,,,
,,UTC,2025-04-11T00:00:00+00:00,,,,2025,Clausura - 15,Necaxa,Pachuca,False,True,3,5,1,2,3,5,,,,
,,UTC,2025-04-11T00:00:00+00:00,,,,2025,Clausura - 15,Mazatlán,Guadalajara Chivas,False,False,1,1,0,1,1,1,,,,
,,UTC,2025-04-12T00:00:00+00:00,,,,2025,Clausura - 15,U.N.A.M. - Pumas,FC Juarez,False,False,0,0,,,0,0,,,,
,,UTC,2025-04-12T00:00:00+00:00,,,,2025,Clausura - 15,Leon,Puebla,True,False,1,0,0,0,1,0,,,,
,,UTC,2025-04-12T00:00:00+00:00,,,,2025,Clausura - 15,Tigres UANL,Monterrey,True,False,2,1,0,0,2,1,,,,
,,UTC,2025-04-12T00:00:00+00:00,,,,2025,Clausura - 15,Atlas,Toluca,False,True,2,3,2,2,2,3,,,,
,,UTC,2025-04-12T00:00:00+00:00,,,,2025,Clausura - 15,Club America,Cruz Azul,False,False,0,0,,,0,0,,,,
,,UTC,2025-04-13T00:00:00+00:00,,,,2025,Clausura - 15,Santos Laguna,Club Queretaro,False,True,1,2,1,0,1,2,,,,
,,UTC,2025-04-15T00:00:00+00:00,,,,2025,Clausura - 16,Pachuca,Tigres UANL,False,False,0,0,,,0,0,,,,
,,UTC,2025-04-15T00:00:00+00:00,,,,2025,Clausura - 16,Guadalajara Chivas,Puebla,True,False,1,0,1,0,1,0,,,,
,,UTC,2025-04-15T00:00:00+00:00,,,,2025,Clausura - 16,FC Juarez,Necaxa,False,False,2,2,1,0,2,2,,,,
,,UTC,2025-04-15T00:00:00+00:00,,,,2025,Clausura - 16,Cruz Azul,Leon,True,False,2,1,0,0,2,1,,,,
,,UTC,2025-04-16T00:00:00+00:00,,,,2025,Clausura - 16,Club Queretaro,Atlas,False,True,1,2,0,1,1,2,,,,
,,UTC,2025-04-16T00:00:00+00:00,,,,2025,Clausura - 16,Monterrey,Club America,True,False,1,0,0,0,1,0,,,,
,,UTC,2025-04-16T00:00:00+00:00,,,,2025,Clausura - 16,Atletico San Luis,Toluca,False,True,0,1,0,1,0,1,,,,
,,UTC,2025-04-16T00:00:00+00:00,,,,2025,Clausura - 16,Mazatlán,Club Tijuana,False,True,0,2,0,0,0,2,,,,
,,UTC,2025-04-16T00:00:00+00:00,,,,2025,Clausura - 16,U.N.A.M. - Pumas,Santos Laguna,True,False,2,0,1,0,2,0,,,,
,,UTC,2025-04-18T00:00:00+00:00,,,,2025,Clausura - 17,Puebla,Necaxa,False,True,0,1,0,1,0,1,,,,
,,UTC,2025-04-19T00:00:00+00:00,,,,2025,Clausura - 17,Club America,Mazatlán,True,False,5,0,2,0,5,0,,,,
,,UTC,2025-04-19T00:00:00+00:00,,,,2025,Clausura - 17,Toluca,Cruz Azul,False,False,2,2,2,2,2,2,,,,
,,UTC,2025-04-19T00:00:00+00:00,,,,2025,Clausura - 17,Tigres UANL,U.N.A.M. - Pumas,True,False,2,1,1,0,2,1,,,,
,,UTC,2025-04-19T00:00:00+00:00,,,,2025,Clausura - 17,Atlas,Guadalajara Chivas,False,False,1,1,1,1,1,1,,,,
,,UTC,2025-04-20T00:00:00+00:00,,,,2025,Clausura - 17,Santos Laguna,Club Tijuana,False,True,0,4,0,2,0,4,,,,
,,UTC,2025-04-20T00:00:00+00:00,,,,2025,Clausura - 17,Atletico San Luis,Pachuca,True,False,2,1,0,0,2,1,,,,
,,UTC,2025-04-20T00:00:00+00:00,,,,2025,Clausura - 17,Leon,Monterrey,False,True,0,2,0,1,0,2,,,,
,,UTC,2025-04-20T00:00:00+00:00,,,,2025,Clausura - 17,FC Juarez,Club Queretaro,False,True,0,2,0,0,0,2,,,,
,,UTC,2025-04-27T00:00:00+00:00,,,,2025,Clausura Playoffs - Play-in 1,FC Juarez,U.N.A.M. - Pumas,False,True,1,2,,,1,2,,,,
,,UTC,2025-04-27T00:00:00+00:00,,,,2025,Clausura Playoffs - Play-in 1,Monterrey,Pachuca,False,True,1,2,0,0,1,2,,,,
,,UTC,2025-05-04T00:00:00+00:00,,,,2025,Clausura Playoffs - Play-in 2,Monterrey,U.N.A.M. - Pumas,True,False,2,0,0,0,2,0,,,,
,,UTC,2025-05-07T00:00:00+00:00,,,,2025,Clausura Playoffs - QF,Monterrey,Toluca,True,False,3,2,1,1,3,2,,,,
,,UTC,2025-05-07T00:00:00+00:00,,,,2025,Clausura Playoffs - QF,Pachuca,Club America,False,False,0,0,,,0,0,,,,
,,UTC,2025-05-08T00:00:00+00:00,,,,2025,Clausura Playoffs - QF,Necaxa,Tigres UANL,False,False,0,0,,,0,0,,,,
,,UTC,2025-05-08T00:00:00+00:00,,,,2025,Clausura Playoffs - QF,Leon,Cruz Azul,False,True,2,3,1,3,2,3,,,,
,,UTC,2025-05-10T00:00:00+00:00,,,,2025,Clausura Playoffs - QF,Toluca,Monterrey,True,False,2,1,1,0,2,1,,,,
,,UTC,2025-05-10T00:00:00+00:00,,,,2025,Clausura Playoffs - QF,Club America,Pachuca,True,False,2,0,2,0,2,0,,,,
,,UTC,2025-05-11T00:00:00+00:00,,,,2025,Clausura Playoffs - QF,Cruz Azul,Leon,True,False,2,1,1,1,2,1,,,,
,,UTC,2025-05-11T00:00:00+00:00,,,,2025,Clausura Playoffs - QF,Tigres UANL,Necaxa,False,False,2,2,0,0,2,2,,,,
,,UTC,2025-05-14T00:00:00+00:00,,,,2025,Clausura Playoffs - SF,Tigres UANL,Toluca,False,False,1,1,1,1,1,1,,,,
,,UTC,2025-05-15T00:00:00+00:00,,,,2025,Clausura Playoffs - SF,Cruz Azul,Club America,True,False,1,0,0,0,1,0,,,,
,,UTC,2025-05-17T00:00:00+00:00,,,,2025,Clausura Playoffs - SF,Toluca,Tigres UANL,True,False,3,0,1,0,3,0,,,,
,,UTC,2025-05-18T00:00:00+00:00,,,,2025,Clausura Playoffs - SF,Club America,Cruz Azul,True,False,2,1,0,0,2,1,,,,
,,UTC,2025-05-22T00:00:00+00:00,,,,2025,Clausura Playoffs - Final,Club America,Toluca,False,False,0,0,,,0,0,,,,
,,UTC,2025-05-25T00:00:00+00:00,,,,2025,Clausura Playoffs - Final,Toluca,Club America,True,False,2,0,0,0,2,0,,,,
